"pedido_id","usuario_id","nombre_usuario","fecha","edad","total","costo_envio","metodo_pago","num_productos","total_unidades","porcentaje_cancelados_previos","hora_compra","es_fin_de_semana","dias_desde_ultimo_pedido","antiguedad_cuenta_dias","estado_envio","resumen_productos","clase_y"
"6a6e4dbe46feabf3642b456d","6a6e423bc67baa40f00d668a","Valeria González","2025-07-03T02:56:09.600Z","28","480","55","Transferencia","1","3","100.0","2","0","0","914","Hidalgo","Alfapar 5.35 (x3)","1"
"6a6e4dbe46feabf3642b456f","6a6e43efa976faa4ec8a403b","Lucía González","2025-07-03T05:44:43.800Z","39","320","125","Efectivo","1","2","46.7","5","0","42","914","Veracruz","Alfapar 5.32 (x2)","1"
"6a6e4dbe46feabf3642b4571","6a6e40420c7e024088e53fd3","Camila Cruz","2025-07-03T08:33:18.000Z","26","480","65","PayPal","1","3","80.0","8","0","19","914","Hidalgo","Alfapar 8.01 (x3)","0"
"6a6e4dbe46feabf3642b4573","6a6e423bc67baa40f00d66af","Lucía González","2025-07-03T11:21:52.200Z","45","2520","0","PayPal","4","7","93.3","11","0","5","914","Hidalgo","Alain silver shampoo (x3) | acrílico organic blanco (white) (x1) | Andis slimline pro li (x1) | Alfapar 10 (x2)","1"
"6a6e4dbe46feabf3642b4578","6a6e43efa976faa4ec8a3fbe","Gabriel Pérez","2025-07-03T14:10:26.400Z","19","440","105","PayPal","2","3","80.0","14","0","18","915","Queretaro","Alfapar 6NI (x2) | Acetona Pura Touche 980ml (x1)","1"
"6a6e4dbe46feabf3642b457b","6a6e43efa976faa4ec8a3fea","Valeria González","2025-07-03T16:59:00.600Z","23","2210","65","Efectivo","4","6","20.0","16","0","21","915","Hidalgo","Alfapar 02 (x1) | Alfapar ampoll. anti caida (x3) | Alfapar Brocha y cio para tinte (x1) | Alfapar 6.35 (x1)","0"
"6a6e4dbe46feabf3642b4580","6a6e43efa976faa4ec8a3fb2","Diego Pérez","2025-07-03T19:47:34.800Z","32","300","105","Efectivo","1","2","75.0","19","0","36","915","Queretaro","adhesivo supreme j denis para pestañas mink (x2)","0"
"6a6e4dbe46feabf3642b4582","6a6e43efa976faa4ec8a4030","Diego Morales","2025-07-03T22:36:09.000Z","32","560","95","PayPal","2","5","16.7","22","0","57","915","Puebla","Alfapar 6.01 (x2) | 4x4 Gel 500g. (x3)","0"
"6a6e4dbe46feabf3642b4585","6a6e43efa976faa4ec8a3f9c","Elena López","2025-07-04T01:24:43.200Z","37","2140","95","Transferencia","4","10","86.7","1","0","4","915","Puebla","Alfapar keratin therapy lisse acondicionador 250ml. (x2) | acrílico organic blanco (white) (x2) | 4x4 oferta cera pasta y pomada 3pz. (x3) | 4x4 cera gel kg. (x3)","1"
"6a6e4dbe46feabf3642b458a","6a6e423bc67baa40f00d66b3","Diego Sánchez","2025-07-04T04:13:17.400Z","30","970","95","Transferencia","3","8","50.0","4","0","24","915","Puebla","4x4 Pomada azul 100g (x2) | alfapar 013 (x3) | Alicate Alaska Pedicure (x3)","1"
"6a6e4dbe46feabf3642b458e","6a6e40420c7e024088e53fbc","Fernando González","2025-07-04T07:01:51.600Z","20","1155","105","PayPal","3","6","58.8","7","0","31","915","Queretaro","Alfapar Olio Plex 100ml (x2) | Alicate Gc Medium (x1) | 4x4 matizante violeta (x3)","1"
"6a6e4dbe46feabf3642b4592","6a6e43efa976faa4ec8a4014","Valeria López","2025-07-04T09:50:25.800Z","20","480","55","Efectivo","1","3","100.0","9","0","71","915","Hidalgo","Alfapar 7 (x3)","1"
"6a6e4dbe46feabf3642b4594","6a611b18fab13c48304f958c","oscar hernandez","2025-07-04T12:39:00.000Z","15","160","125","Efectivo","1","1","100.0","12","0","32","916","Veracruz","Alfapar 7.34 (x1)","1"
"6a6e4dbe46feabf3642b4596","6a6e40420c7e024088e53fd3","Camila Cruz","2025-07-04T15:27:34.200Z","26","960","95","Transferencia","3","6","75.0","15","0","1","916","Puebla","Alfapar 7.45 (x2) | Alfapar 6.4 (x2) | Alfapar 7.31 (x2)","1"
"6a6e4dbe46feabf3642b459a","6a6e40420c7e024088e53fba","Diego Hernández","2025-07-04T18:16:08.400Z","21","140","115","Transferencia","1","1","73.3","18","0","42","916","Estado de Mexico","4x4 gel afeitar 955kg. blanco (x1)","1"
"6a6e4dbe46feabf3642b459c","6a6e43efa976faa4ec8a3ffe","Daniela Rodríguez","2025-07-04T21:04:42.600Z","36","760","115","PayPal","3","4","75.0","21","0","37","916","Estado de Mexico","Alfapar 8.1 (x1) | Alfapar 10.21 (x2) | 4x4 Cuchilla Trimer (x1)","0"
"6a6e4dbe46feabf3642b45a0","6a6e43efa976faa4ec8a3fa8","Sofia Sánchez","2025-07-04T23:53:16.800Z","55","160","105","PayPal","1","1","0.0","23","0","34","916","Queretaro","Alfapar 10.3 (x1)","0"
"6a6e4dbe46feabf3642b45a2","6a6e40420c7e024088e53faa","Gabriel Martínez","2025-07-05T02:41:51.000Z","30","1640","55","Efectivo","3","7","0.0","2","1","66","916","Hidalgo","Adhesivo Para Pestañas Duo Transparente (x1) | alfapar Real Rigen mascar. dañado 500g. (x3) | 4x4 gel afeitar 955kg azul (x3)","0"
"6a6e4dbe46feabf3642b45a6","6a6e423bc67baa40f00d66e4","Lucía Vásquez","2025-07-05T05:30:25.200Z","24","825","105","Efectivo","4","7","47.1","5","1","26","916","Queretaro","Alfapar 8.1 (x2) | Alfapar Oxido 20vol. 1000ml. (x1) | Alfapar 9NI (x1) | Adhesivo Tubo Transparente J.D/10gramos (x3)","1"
"6a6e4dbe46feabf3642b45ab","6a6e43efa976faa4ec8a3fe8","Luis Gómez","2025-07-05T08:18:59.400Z","46","1700","65","Efectivo","1","2","60.0","8","1","27","916","Hidalgo","Amura depilacion definitiva (x2)","1"
"6a6e4dbe46feabf3642b45ad","6a6e43efa976faa4ec8a3f8c","Gabriel Vásquez","2025-07-05T11:07:33.600Z","42","920","95","Transferencia","4","8","66.7","11","1","39","916","Puebla","Alfapar 000SSS (x1) | Alfapar 10NB (x3) | Alfapar 6.53 (x1) | Aceite Fortalezador Argan/Mamey (x3)","1"
"6a6e4dbe46feabf3642b45b2","6a6e43efa976faa4ec8a3f7d","Camila Cruz","2025-07-05T13:56:07.800Z","53","160","65","PayPal","1","1","50.0","13","1","28","917","Hidalgo","Alfapar 1.11 (x1)","0"
"6a6e4dbe46feabf3642b45b4","6a6e43efa976faa4ec8a4022","Jorge Gómez","2025-07-05T16:44:42.000Z","53","170","55","Efectivo","1","2","76.9","16","1","11","917","Hidalgo","acetona pura arys grande (x2)","1"
"6a6e4dbe46feabf3642b45b6","6a6e423bc67baa40f00d66d3","Daniela Martínez","2025-07-05T19:33:16.200Z","26","1490","125","PayPal","4","10","85.7","19","1","131","917","Veracruz","Alfapar 10.1 (x3) | 4x4 Pasta Dorada 200g. (x3) | Alicate Katya 1162-07 (x1) | Alfapar 10 (x3)","1"
"6a6e4dbe46feabf3642b45bb","6a6e43efa976faa4ec8a3fcd","Daniela Vásquez","2025-07-05T22:21:50.400Z","30","1170","115","PayPal","2","3","83.3","22","1","186","917","Estado de Mexico","Alfapar 8NB (x2) | 4x4 maquina inalambrico plastico G oferta de 4 pz. (x1)","1"
"6a6e4dbe46feabf3642b45be","6a6e423bc67baa40f00d66c0","María Martínez","2025-07-06T01:10:24.600Z","46","3960","0","PayPal","4","10","63.6","1","1","83","917","Hidalgo","Alfapar 4 (x2) | 4X4 Maquina Platinum Clipper (x2) | Alfapar 7 (x3) | 4x4 papel cuello blanco de 5 pz. (x3)","1"
"6a6e4dbe46feabf3642b45c3","6a6e43efa976faa4ec8a4000","Jorge García","2025-07-06T03:58:58.800Z","27","300","95","PayPal","2","3","75.0","3","1","101","917","Puebla","4X4 Exfoliante facial (x2) | Alicate GC Large (x1)","1"
"6a6e4dbe46feabf3642b45c6","6a6e40420c7e024088e53fc0","Carlos Gómez","2025-07-06T06:47:33.000Z","30","320","95","Efectivo","1","2","77.8","6","1","86","917","Puebla","Alfapar 11.21 (x2)","1"
"6a6e4dbe46feabf3642b45c8","6a6e423bc67baa40f00d66cc","Elena López","2025-07-06T09:36:07.200Z","37","40","95","Efectivo","1","1","84.6","9","1","82","917","Puebla","Aceite Fortalezador Argan/Mamey (x1)","1"
"6a6e4dbe46feabf3642b45ca","6a6e43efa976faa4ec8a403e","Ana Morales","2025-07-06T12:24:41.400Z","30","1010","95","PayPal","4","8","50.0","12","1","192","918","Puebla","alfapar 013 (x2) | Alexander Style Tijera 7.5 (x1) | Alkahzar agua de rosas (x2) | Alain silver tratamiento (x3)","0"
"6a6e4dbe46feabf3642b45cf","6a6e43efa976faa4ec8a3fcc","Diego Sánchez","2025-07-06T15:13:15.600Z","38","1535","65","Efectivo","3","6","85.7","15","1","202","918","Hidalgo","4x4 Gel Para Afeitar Menta 485ml. (x1) | Alfapar salone shampoo 500ml. (x3) | Alicate barrilito (x2)","1"
"6a6e4dbe46feabf3642b45d3","6a6e40420c7e024088e53f93","Gabriel Martínez","2025-07-06T18:01:49.800Z","48","1120","55","PayPal","2","5","70.0","18","1","88","918","Hidalgo","4x4 Pomada Gris 200ml. (x3) | 4x4 Cuchilla Platino trimer DLC (x2)","0"
"6a6e4dbe46feabf3642b45d6","6a6e43efa976faa4ec8a3faa","Fernando López","2025-07-06T20:50:24.000Z","20","1205","55","Transferencia","4","7","54.5","20","1","94","918","Hidalgo","Acrílicos De Colores Touche diamonds (x2) | Alfapar 3 (x1) | Acetona quinta esmalte 98(60 ml) (x1) | Aashta Tijera Cocodrilo (x3)","1"
"6a6e4dbe46feabf3642b45db","6a6e43efa976faa4ec8a3fcc","Diego Sánchez","2025-07-06T23:38:58.200Z","38","960","55","Efectivo","3","6","87.5","23","1","0","918","Hidalgo","Alfapar 6.66I (x3) | Alfapar 6 (x2) | Alfapar 6.53 (x1)","1"
"6a6e4dbe46feabf3642b45df","6a6e43efa976faa4ec8a3fea","Valeria González","2025-07-07T02:27:32.400Z","23","1885","95","PayPal","4","9","16.7","2","0","3","918","Puebla","ACETONA ORGANIC 120 ML (x1) | Alain silver shampoo (x3) | Alfaparf spray porificante 100ml. (x3) | Aashta Tijera Cocodrilo (x2)","0"
"6a6e4dbe46feabf3642b45e4","6a6e40420c7e024088e53f98","Carlos Cruz","2025-07-07T05:16:06.600Z","52","365","95","Transferencia","4","4","7.7","5","0","48","918","Puebla","4x4 Guantes nitrilo negros (x1) | 4x4 Gel Para Afeitar Citrico 485ml. (x1) | Alfapar 8.21 (x1) | Adhesivo J.Denis Transparente con keratina (x1)","0"
"6a6e4dbe46feabf3642b45e9","6a6e43efa976faa4ec8a3fbb","Jorge Gómez","2025-07-07T08:04:40.800Z","21","640","115","Transferencia","2","4","90.0","8","0","14","918","Estado de Mexico","Alfapar 6.66I (x1) | Alfapar 7.43 (x3)","1"
"6a6e4dbe46feabf3642b45ec","6a6e40420c7e024088e53fa4","Gabriel Sánchez","2025-07-07T10:53:15.000Z","36","1770","105","Efectivo","3","6","58.3","10","0","96","918","Queretaro","Alfaparf 10.342 (x1) | Alfa keratin Therapia (x3) | 4x4 Aftershave King Blue 400ml (x2)","0"
"6a6e4dbe46feabf3642b45f0","6a6e43efa976faa4ec8a3fa2","Mateo Sánchez","2025-07-07T13:41:49.200Z","57","400","95","Transferencia","2","3","0.0","13","0","15","919","Puebla","4x4 papel cuello blanco de 5 pz. (x1) | Alain silver tratamiento (x2)","0"
"6a6e4dbe46feabf3642b45f3","6a6e423bc67baa40f00d66e2","Diego Pérez","2025-07-07T16:30:23.400Z","32","975","95","Efectivo","4","8","66.7","16","0","50","919","Puebla","Alfapar 5.22 (x2) | 4x4 minoxidil (x2) | Aguja Peina Facil Grande 5pz. (x3) | Alfapar 9.2 (x1)","1"
"6a6e4dbe46feabf3642b45f8","6a6e40420c7e024088e53fd6","Daniela Martínez","2025-07-07T19:18:57.600Z","26","640","65","PayPal","2","4","25.0","19","0","26","919","Hidalgo","Alfapar 5.35 (x3) | Alfapar 8.43 (x1)","0"
"6a6e4dbe46feabf3642b45fb","6a6e43efa976faa4ec8a3fc8","Fernando Cruz","2025-07-07T22:07:31.800Z","43","190","55","PayPal","1","2","77.8","22","0","62","919","Hidalgo","Alicate barrilito (x2)","0"
"6a6e4dbe46feabf3642b45fd","6a6e43efa976faa4ec8a3f72","Jorge Gómez","2025-07-08T00:56:06.000Z","19","960","65","PayPal","4","6","64.3","0","0","16","919","Hidalgo","Alfapar 7.21 (x1) | Alfapar 000SSS (x2) | Alfapar 6.23 (x2) | Alfapar 7.43 (x1)","0"
"6a6e4dbe46feabf3642b4602","6a6e43efa976faa4ec8a3feb","Mateo Morales","2025-07-08T03:44:40.200Z","27","640","125","Transferencia","2","4","54.5","3","0","89","919","Veracruz","Alfapar 5.62 (x2) | Alfapar 9NB (x2)","1"
"6a6e4dbe46feabf3642b4605","6a6e423bc67baa40f00d66dc","Ana Hernández","2025-07-08T06:33:14.400Z","28","300","65","Transferencia","1","2","37.5","6","0","64","919","Hidalgo","4x4 papel cuello negro 5 pz (x2)","0"
"6a6e4dbe46feabf3642b4607","6a6e43efa976faa4ec8a4042","Mateo García","2025-07-08T09:21:48.600Z","36","240","65","Transferencia","1","2","77.8","9","0","31","919","Hidalgo","4x4 Mascarilla Capilar Open Secret (x2)","1"
"6a6e4dbe46feabf3642b4609","6a6e40420c7e024088e53fa6","Jorge García","2025-07-08T12:10:22.800Z","55","440","105","Transferencia","2","3","66.7","12","0","16","920","Queretaro","4x4 Pomada Azul 200g (x1) | Ampolletas Revive Bifasica (x2)","1"
"6a6e4dbe46feabf3642b460c","6a6e43efa976faa4ec8a3f9a","Elena Rodríguez","2025-07-08T14:58:57.000Z","36","1200","125","Transferencia","3","7","63.6","14","0","55","920","Veracruz","4x4 gel afeitar 955kg azul (x2) | Alfapar 7.31 (x2) | 4x4 oferta cera pasta y pomada 3pz. (x3)","1"
"6a6e4dbe46feabf3642b4610","6a6e423bc67baa40f00d669a","Sofia Martínez","2025-07-08T17:47:31.200Z","44","920","125","PayPal","3","6","33.3","17","0","97","920","Veracruz","4x4 Pasta Dorada 200g. (x2) | Alfapar 6.01 (x3) | Alfapar 5.7 (x1)","0"
"6a6e4dbe46feabf3642b4614","6a6e43efa976faa4ec8a3f5b","Sofia Ramírez","2025-07-08T20:36:05.400Z","42","1630","115","PayPal","3","6","33.3","20","0","79","920","Estado de Mexico","Alfapar 9.31 (x3) | Afaparf salone supreme mask (x1) | Alfapar Semidelino shampoo 250ml. (x2)","0"
"6a6e4dbe46feabf3642b4618","6a6e43efa976faa4ec8a3fe5","María López","2025-07-08T23:24:39.600Z","24","320","115","Efectivo","1","2","80.0","23","0","301","920","Estado de Mexico","4X4 Gel para afeitar menta 1kg (x2)","1"
"6a6e4dbe46feabf3642b461a","6a6e40420c7e024088e53fde","Fernando Pérez","2025-07-09T02:13:13.800Z","50","810","95","PayPal","3","9","62.5","2","0","42","920","Puebla","Adhesivo Para Rulos frasquito chico blanco (x3) | 4x4 gel afeitar 955kg azul (x3) | 4x4 Gel Para Afeitar Menta 485ml. (x3)","0"
"6a6e4dbe46feabf3642b461e","6a6e423bc67baa40f00d66bd","Carlos Gómez","2025-07-09T05:01:48.000Z","30","1530","125","PayPal","4","8","72.7","5","0","51","920","Veracruz","Ampolletas Hidraforce - Gegenerex (x3) | Ampolletas Revive Cationica (x1) | alfapar Real Rigen mascar. dañado 500g. (x2) | acetona pura arys grande (x2)","1"
"6a6e4dbe46feabf3642b4623","6a6e43efa976faa4ec8a4029","Daniela Vásquez","2025-07-09T07:50:22.200Z","33","545","125","Efectivo","2","4","87.5","7","0","21","920","Veracruz","adhesivo para pads color blanco tapa dorada j denis (x1) | Alfapar 10 (x3)","1"
"6a6e4dbe46feabf3642b4626","6a6e43efa976faa4ec8a4044","Alejandro Hernández","2025-07-09T10:38:56.400Z","24","980","115","Efectivo","2","4","54.5","10","0","18","920","Estado de Mexico","4X4 Gel Cubre Cana 315gr. (x2) | Alfapar benvoleo olio nutritivo 100ml. (x2)","1"
"6a6e4dbe46feabf3642b4629","6a6e40420c7e024088e53fa7","Alejandro Sánchez","2025-07-09T13:27:30.600Z","41","25","95","Efectivo","1","1","76.9","13","0","40","921","Puebla","Acetona quinta esmalte 98(60 ml) (x1)","1"
"6a6e4dbe46feabf3642b462b","6a6e43efa976faa4ec8a4039","Lucía Flores","2025-07-09T16:16:04.800Z","47","2530","0","Efectivo","4","11","71.4","16","0","63","921","Estado de Mexico","Alfapar nutritivo Mask (x2) | 4X4 Cuchilla Normal (x3) | Alfapar 4.65 (x3) | adhesivo supreme j denis para pestañas mink (x3)","1"
"6a6e4dbe46feabf3642b4630","6a6e43efa976faa4ec8a3ff2","Alejandro Sánchez","2025-07-09T19:04:39.000Z","54","320","105","Transferencia","1","2","63.6","19","0","93","921","Queretaro","Alfapar 5NI (x2)","1"
"6a6e4dbe46feabf3642b4632","6a6e43efa976faa4ec8a3f72","Jorge Gómez","2025-07-09T21:53:13.200Z","19","1130","55","PayPal","4","5","60.0","21","0","2","921","Hidalgo","4x4 shampoo cbd bergamota 500ml. (x1) | Alfapar Keratin Therapy lisse Oil 50ml. (x2) | Alfapar benvoleo shampoo seco sin gas 150 g (x1) | 4x4 shampoo matiz negro 300ml. (x1)","0"
"6a6e4dbe46feabf3642b4637","6a6e43efa976faa4ec8a3f6b","Gabriel Pérez","2025-07-10T00:41:47.400Z","47","4725","0","Transferencia","3","5","33.3","0","0","97","921","Hidalgo","Alicate Alaska Spa (x1) | Amor us (x1) | 4x4 Maquina platino 10000 RPM (x3)","1"
"6a6e4dbe46feabf3642b463b","6a6e40420c7e024088e53f94","Camila Gómez","2025-07-10T03:30:21.600Z","27","800","55","Transferencia","2","5","37.5","3","0","23","921","Hidalgo","Alfapar 1.11 (x2) | Alfapar 7.4 (x3)","1"
"6a6e4dbe46feabf3642b463e","6a6e40420c7e024088e53fb8","María Sánchez","2025-07-10T06:18:55.800Z","53","1680","125","Efectivo","3","8","58.3","6","0","42","921","Veracruz","Acetona Pura Chica (frasco hidra) (x3) | Alexander style porta navaja (x2) | Afaparf salone supreme mask (x3)","1"
"6a6e4dbe46feabf3642b4642","6a6e43efa976faa4ec8a4027","Valeria Morales","2025-07-10T09:07:30.000Z","32","1450","55","Efectivo","4","10","35.7","9","0","34","921","Hidalgo","Alfapar 4NI (x2) | acrílico cristal organic 50 gramos 1.76 oz (x3) | 4x4 Goma 280ml. (x2) | Ampolletas Revive Fortificante (x3)","1"
"6a6e4dbe46feabf3642b4647","6a6e40420c7e024088e53fd6","Daniela Martínez","2025-07-10T11:56:04.200Z","26","1140","105","Transferencia","4","7","22.2","11","0","3","921","Queretaro","4x4 Enfriador de Maquinas 400g. (x1) | 4x4 Cuchilla Platino trimer DLC (x1) | Alicate Alaska Manicure (x3) | Alfapar 6.45 (x2)","0"
"6a6e4dbe46feabf3642b464c","6a6e43efa976faa4ec8a3f68","Luis Vásquez","2025-07-10T14:44:38.400Z","41","540","55","Transferencia","1","3","11.1","14","0","18","922","Hidalgo","Alfapar Oxido 30 vol. 1000ml. (x3)","1"
"6a6e4dbe46feabf3642b464e","6a6e40420c7e024088e53fd2","Daniela Cruz","2025-07-10T17:33:12.600Z","20","95","95","Transferencia","2","2","92.3","17","0","19","922","Puebla","Aguja Peina Facil 5pz. V/Colores (x1) | Ampolletas Alfaparf Semi Di Lino Shine Lotion (Lila) (x1)","1"
"6a6e4dbe46feabf3642b4651","6a6e423bc67baa40f00d66d0","Camila Cruz","2025-07-10T20:21:46.800Z","26","280","95","Transferencia","1","2","37.5","20","0","85","922","Puebla","4x4 gel afeitar 955kg azul (x2)","0"
"6a6e4dbe46feabf3642b4653","6a6e40420c7e024088e53f8e","Sofia Ramírez","2025-07-10T23:10:21.000Z","42","1620","105","Transferencia","2","4","50.0","23","0","122","922","Queretaro","Alfapar 5.22 (x2) | Alfaparf shampoo cabello dañado 1 L. (x2)","1"
"6a6e4dbe46feabf3642b4656","6a6e40420c7e024088e53f8e","Sofia Ramírez","2025-07-11T01:58:55.200Z","42","645","105","Efectivo","3","6","57.1","1","0","0","922","Queretaro","4x4 Gel Para Afeitar Citrico 485ml. (x1) | 4x4 Pasta Dorada 100g. (x3) | Alfaparf 8.221 (x2)","1"
"6a6e4dbe46feabf3642b465a","6a6e40420c7e024088e53fb6","Diego Sánchez","2025-07-11T04:47:29.400Z","30","600","65","PayPal","2","4","88.9","4","0","277","922","Hidalgo","Alicate Lobo1330-00 (x1) | Alfapar 01 (x3)","0"
"6a6e4dbe46feabf3642b465d","6a611d60fab13c48304f95db","Alicia Cruz","2025-07-11T07:36:03.600Z","21","860","65","Efectivo","2","4","100.0","7","0","219","922","Hidalgo","Alfapar 7.45 (x3) | Alfapar Olio Plex 100ml (x1)","1"
"6a6e4dbe46feabf3642b4660","6a6e40420c7e024088e53fbe","Mateo Gómez","2025-07-11T10:24:37.800Z","21","1640","55","Efectivo","3","8","75.0","10","0","107","922","Hidalgo","Alfapar shampoo Rigen Dañado 250g. (x3) | Alfapar 6.1 (x2) | Alfapar Brocha y cio para tinte (x3)","1"
"6a6e4dbe46feabf3642b4664","6a6e40420c7e024088e53fd7","Alejandro Sánchez","2025-07-11T13:13:12.000Z","43","480","105","PayPal","1","3","66.7","13","0","233","923","Queretaro","Alfapar 9.3 (x3)","0"
"6a6e4dbe46feabf3642b4666","6a6e43efa976faa4ec8a4012","Alejandro Rodríguez","2025-07-11T16:01:46.200Z","24","1200","115","Efectivo","2","4","71.4","16","0","168","923","Estado de Mexico","Acrílico Eteri Organic (x1) | Alfapar benvoleo shampoo seco sin gas 150 g (x3)","1"
"6a6e4dbe46feabf3642b4669","6a6e43efa976faa4ec8a402e","Luis Morales","2025-07-11T18:50:20.400Z","51","2660","0","Transferencia","4","8","90.9","18","0","56","923","Hidalgo","Alfapar 9.13 (x1) | 4x4 maquina inalambrico plastico G oferta de 4 pz. (x2) | Alfapar 5.35 (x3) | Alfapar 7NB (x2)","0"
"6a6e4dbe46feabf3642b466e","6a6e423bc67baa40f00d66d3","Daniela Martínez","2025-07-11T21:38:54.600Z","26","920","125","Transferencia","2","3","87.5","21","0","6","923","Veracruz","Alfapar 5NI (x2) | Alfapar ampoll. anti caida (x1)","1"
"6a6e4dbe46feabf3642b4671","6a6e423bc67baa40f00d66d0","Camila Cruz","2025-07-12T00:27:28.800Z","26","345","105","Transferencia","3","3","33.3","0","1","1","923","Queretaro","4x4 Pomada Extrafirme Verde 100g. (x1) | Adhesivo J.Denis Transparente con keratina (x1) | Afaparf oxido 10 vol. 1000ml. (x1)","1"
"6a6e4dbe46feabf3642b4675","6a6e423bc67baa40f00d66e3","Lucía Pérez","2025-07-12T03:16:03.000Z","33","900","125","Efectivo","1","3","100.0","3","1","135","923","Veracruz","Alfa sobres de 30 pz (x3)","1"
"6a6e4dbe46feabf3642b4677","6a6e43efa976faa4ec8a404b","Sofia Sánchez","2025-07-12T06:04:37.200Z","39","320","55","Efectivo","1","2","21.4","6","1","80","923","Hidalgo","Alfapar 8NI (x2)","1"
"6a6e4dbe46feabf3642b4679","6a6e43efa976faa4ec8a3f99","Diego Hernández","2025-07-12T08:53:11.400Z","53","2225","55","Transferencia","4","10","8.3","8","1","67","923","Hidalgo","Alfapar 9NB (x3) | Afaparf salone supreme mask (x3) | Amor us (x3) | Alain silver shampoo (x1)","0"
"6a6e4dbe46feabf3642b467e","6a6e40420c7e024088e53fb5","Mateo Flores","2025-07-12T11:41:45.600Z","55","1130","125","Efectivo","3","4","78.9","11","1","16","923","Veracruz","aashta kit 2 pz. (x1) | Alfapar 9NB (x1) | Alfapar 7.35 (x2)","1"
"6a6e4dbe46feabf3642b4682","6a6e43efa976faa4ec8a3fb3","Lucía Pérez","2025-07-12T14:30:19.800Z","33","2925","0","PayPal","4","8","50.0","14","1","58","924","Estado de Mexico","4x4 Aftershave Rojo 400ml. (x2) | 4X4 Combo Maquina platinum Clipper/Trimmer (x1) | 4x4 Cuchilla Platino trimer DLC (x2) | Aceite Para Cuticula Touche Frambuesa (x3)","1"
"6a6e4dbe46feabf3642b4687","6a6e40420c7e024088e53fc9","Elena Morales","2025-07-12T17:18:54.000Z","26","160","115","Efectivo","1","1","33.3","17","1","64","924","Estado de Mexico","Alfapar 6 (x1)","0"
"6a6e4dbe46feabf3642b4689","6a6e43efa976faa4ec8a402f","Elena Gómez","2025-07-12T20:07:28.200Z","30","540","65","Transferencia","3","4","28.6","20","1","100","924","Hidalgo","Acondicionador Diamante 250ml. (x1) | Alfapar 5.53 (x1) | Alfapar 7.13 (x2)","0"
"6a6e4dbe46feabf3642b468d","6a6e43efa976faa4ec8a3fb1","Carlos García","2025-07-12T22:56:02.400Z","54","480","65","Transferencia","1","3","88.9","22","1","44","924","Hidalgo","Alfapar 4 (x3)","0"
"6a6e4dbe46feabf3642b468f","6a6e43efa976faa4ec8a4003","Fernando Hernández","2025-07-13T01:44:36.600Z","46","1285","115","Efectivo","4","7","33.3","1","1","18","924","Estado de Mexico","4x4 Gel Para Afeitar Menta 485ml. (x1) | 4x4 Cuchilla DLC (x2) | 4x4 aceite para barba (x3) | Alicate Alaska Spa (x1)","1"
"6a6e4dbe46feabf3642b4694","6a6e423bc67baa40f00d66e0","Diego López","2025-07-13T04:33:10.800Z","55","160","105","Efectivo","1","1","0.0","4","1","128","924","Queretaro","Alfapar 9.04 (x1)","1"
"6a6e4dbe46feabf3642b4696","6a6e40420c7e024088e53f8c","Elena Cruz","2025-07-13T07:21:45.000Z","55","1000","65","PayPal","3","6","90.0","7","1","21","924","Hidalgo","Alfapar 4NB (x3) | Alfapar 5 (x1) | Afaparf oxido 10 vol. 1000ml. (x2)","0"
"6a6e4dbe46feabf3642b469a","6a6e43efa976faa4ec8a4032","Diego Gómez","2025-07-13T10:10:19.200Z","40","405","105","Efectivo","2","4","80.0","10","1","17","924","Queretaro","4x4 Off-Road Crecimiento de Barba 60g. (x1) | Amor us (x3)","1"
"6a6e4dbe46feabf3642b469d","6a6e43efa976faa4ec8a3f79","Luis Rodríguez","2025-07-13T12:58:53.400Z","23","2185","125","Transferencia","4","8","92.9","12","1","54","925","Veracruz","4x4 Balsamo Negro Liquido (x1) | 4x4 Pomada azul 100g (x3) | 4x4 Cera Telaraña 100ml. (x2) | Amura depilacion definitiva (x2)","1"
"6a6e4dbe46feabf3642b46a2","6a6e43efa976faa4ec8a401e","Lucía Sánchez","2025-07-13T15:47:27.600Z","42","1800","65","Efectivo","1","2","0.0","15","1","94","925","Hidalgo","4x4 maquina de corte trimmer inalambrico metalica (x2)","1"
"6a6e4dbe46feabf3642b46a4","6a6e43efa976faa4ec8a3fea","Valeria González","2025-07-13T18:36:01.800Z","23","1590","95","Transferencia","2","6","14.3","18","1","7","925","Puebla","aashta tijeras ps817 (x3) | Aashta Tijera Cocodrilo (x3)","0"
"6a6e4dbe46feabf3642b46a7","6a6e43efa976faa4ec8a3f65","Carlos Cruz","2025-07-13T21:24:36.000Z","52","1650","115","PayPal","4","8","50.0","21","1","24","925","Estado de Mexico","Alfa keratin Therapia (x2) | Alfapar 10.3 (x2) | Alfapar 7.66I (x2) | Aceite Para Cuticula Touche Frambuesa (x2)","0"
"6a6e4dbe46feabf3642b46ac","6a6e423bc67baa40f00d66c7","Elena López","2025-07-14T00:13:10.200Z","57","785","115","PayPal","4","6","93.3","0","0","85","925","Estado de Mexico","Adhesivo Para Rulos frasquito chico blanco (x1) | Alfapar 6 (x1) | Alfapar 10 (x1) | Alicate Alaska Spa (x3)","0"
